form	lemma_def	pos	genre	src_mot	nombre
dommagez	dommage	NOMcom	masc		sg|pl
dommagée	dommage	NOMcom	masc		sg|pl
dommaige	dommage	NOMcom	masc		sg|pl
dommaiges	dommage	NOMcom	masc		sg|pl
domnacion	donation	NOMcom	fem		sg
domnnent	donner	NOMcom	masc		sg|pl
donaiement	donoiement	NOMcom	masc		sg|pl
doneson	donaison	NOMcom	fem		sg
doneson	tondaison	NOMcom	fem		sg
donger	danger	NOMcom	masc		sg|pl
donneur	donneur	NOMcom	masc		sg|pl
donzelles	donzelle	NOMcom	fem		pl
dormaunt	dormant	NOMcom	masc		sg|pl
dormaunt	tourment	NOMcom	masc		sg|pl
dose	dose	NOMcom	fem	dose	sg
doser	docet	NOMcom	masc		sg|pl
doser	dose	NOMcom	fem		sg
doser	doseur	NOMcom	masc		sg|pl
doser	dossier	NOMcom	masc		sg|pl
doser	dossière	NOMcom	fem		sg
doszeins	douzaine	NOMcom	fem		pl
doszeyns	douzaine	NOMcom	fem		pl
douaires	douaire	NOMcom	masc		sg|pl
doublee	doublée	NOMcom	fem		sg
doublerie	doublerie	NOMcom	fem		sg
doubleté	doubleté	NOMcom	fem		sg
doublée	doublée	NOMcom	fem		sg
doubtance	doutance	NOMcom	fem		sg
douceinne	doucine	NOMcom	fem		sg
douceinne	douzaine	NOMcom	fem		sg
douceinnes	douzaine	NOMcom	fem		pl
doulceur	douceur	NOMcom	fem		sg
doulcour	douceur	NOMcom	fem		sg
douleurs	douleur	NOMcom	masc		sg|pl
doulleur	douleur	NOMcom	masc		sg|pl
doulour	douleur	NOMcom	masc		sg|pl
doulçours	douceur	NOMcom	fem		pl
douns	don	NOMcom	masc		sg|pl
dous	deuil	NOMcom	masc	doús	sg|pl
dousors	doseur	NOMcom	masc		sg|pl
dousors	douceur	NOMcom	fem		pl
dousors	douzeur	NOMcom	masc		sg|pl
doyen	doyen	NOMcom	masc		sg|pl
doyn	don	NOMcom	masc		sg|pl
doyn	touin	NOMcom	masc		sg|pl
dragoun	dragon	NOMcom	masc		sg|pl
drait	drap	NOMcom	masc		sg|pl
drapeau	drapeau	NOMcom	masc		sg|pl
drapeaus	drapeau	NOMcom	masc		sg|pl
drapeaux	drapeau	NOMcom	masc		sg|pl
drapere	drapier	NOMcom	masc		sg|pl
drapere	drapière	NOMcom	fem		sg
drapiaus	drapeau	NOMcom	masc		sg|pl
drapiaux	drapeau	NOMcom	masc		sg|pl
draples	drapelet	NOMcom	masc		sg|pl
draples	drapelle	NOMcom	fem		pl
draples	table	NOMcom	fem		pl
draples	trabe	NOMcom	fem		pl
draples	trappe	NOMcom	fem		pl
drappeaulx	drapeau	NOMcom	masc		sg|pl
drappelletz	drapelet	NOMcom	masc		sg|pl
drapperailles	draperaille	NOMcom	fem		pl
drappiers	drapier	NOMcom	masc		sg|pl
drapéls	drapeau	NOMcom	masc		sg|pl
drapéls	trappel	NOMcom	masc		sg|pl
draz	drap	NOMcom	masc		sg|pl
dreiture	droiture	NOMcom	fem	dreitúre	sg
dressours	dresseur	NOMcom	masc		sg|pl
dressours	dressoir	NOMcom	masc		sg|pl
dressours	décours	NOMcom	masc		sg|pl
dressours	tresseur	NOMcom	masc		sg|pl
dreyn	daim	NOMcom	masc		sg|pl
dreyn	drenc	NOMcom	masc		sg|pl
dreyn	train	NOMcom	masc		sg|pl
dreyn	treisme	NOMcom	fem		sg
droict	droit	NOMcom	masc		sg|pl
droictures	droiture	NOMcom	fem		pl
droitte	droit	NOMcom	masc		sg|pl
droitture	droiture	NOMcom	fem		sg
dromons	dromon	NOMcom	masc		sg|pl
droyn	drenc	NOMcom	masc		sg|pl
droyn	droe	NOMcom	fem		sg
droyn	droit	NOMcom	masc		sg|pl
droyn	train	NOMcom	masc		sg|pl
droyn	traîne	NOMcom	fem		sg
droyn	trogne	NOMcom	fem		sg
droyn	tronc	NOMcom	masc		sg|pl
droyn	tros	NOMcom	masc		sg|pl
droyn	troène	NOMcom	masc		sg|pl
droyn	trône	NOMcom	masc		sg|pl
droys	droit	NOMcom	masc		sg|pl
droyt	droit	NOMcom	masc		sg|pl
droyture	droiture	NOMcom	fem		sg
druchemens	drogman	NOMcom	masc		sg|pl
drugemens	drogman	NOMcom	masc		sg|pl
drugemens	truchement	NOMcom	masc		sg|pl
drugement	drogman	NOMcom	masc		sg|pl
drugement	truchement	NOMcom	masc		sg|pl
druguemens	drogman	NOMcom	masc		sg|pl
druguemens	truchement	NOMcom	masc		sg|pl
druguement	drogman	NOMcom	masc		sg|pl
drusienne	doyen	NOMcom	masc		sg|pl
drusienne	dru	NOMcom			
drusienne	treizième	NOMcom	masc		sg|pl
drusienne	troyen	NOMcom	masc		sg|pl
drusienne	trutain	NOMcom	masc		sg|pl
druërie	druerie	NOMcom	fem		sg
dráps	drap	NOMcom	masc		sg|pl
dréit	doigt	NOMcom	masc		sg|pl
dréit	droit	NOMcom	masc		sg|pl
duaes	deux	NOMcom	masc		sg|pl
dubbeour	doubeur	NOMcom	masc		sg|pl
dubbeour	dubbeour	NOMcom	masc		sg|pl
ducatz	ducat	NOMcom	masc		sg|pl
ducesse	doucesse	NOMcom	fem		sg
ducesse	duchesse	NOMcom	fem		sg
ducheame	ducheaume	NOMcom	masc		sg|pl
duchesce	duchesse	NOMcom	fem		sg
ducheyse	doucesse	NOMcom	fem		sg
ducheyse	duchesse	NOMcom	fem		sg
duchiée	duchesse	NOMcom	fem		sg
duchiée	duché	NOMcom	masc		sg|pl
duchiée	duchée	NOMcom	fem		sg
duchyé	duché	NOMcom	masc		sg|pl
duché	duché	NOMcom	masc		sg|pl
duchée	duchée	NOMcom	fem		sg
duchées	duchée	NOMcom	fem		pl
duchéz	duché	NOMcom	masc		sg|pl
ducteur	ducteur	NOMcom	masc		sg|pl
ductz	duc	NOMcom	masc		sg|pl
dueil	deuil	NOMcom	masc		sg|pl
dui	duit	NOMcom	masc	dúi	sg|pl
duit	duit	NOMcom	fem	dúit	sg
dukes	duc	NOMcom	masc		sg|pl
dulzor	douceur	NOMcom	fem		sg
dulzor	douzeur	NOMcom	masc		sg|pl
dun	don	NOMcom	masc	dún	sg|pl
dun	dun	NOMcom	masc	dún	sg|pl
dune	dune	NOMcom	fem	dúne	sg
dure	dur	NOMcom		durée	
duree	durée	NOMcom	fem	durée	sg
dures	dur	NOMcom		dúres	pl-fem|sg-masc|pl-masc
dureté	dureté	NOMcom	fem		sg
duretés	dureté	NOMcom	fem		pl
durteit	dureté	NOMcom	fem		sg
durtez	dureté	NOMcom	fem		sg
durée	durée	NOMcom	fem	durée	sg
dyacre	diacre	NOMcom	masc		sg|pl
dyalogue	dialogue	NOMcom	masc		sg|pl
dyamant	diamant	NOMcom	masc		sg|pl
dyament	diamant	NOMcom	masc		sg|pl
dymence	dimanche	NOMcom	masc		sg|pl
dymenche	dimanche	NOMcom	masc		sg|pl
dymenge	dimanche	NOMcom	masc		sg|pl
dymy	demi	NOMcom			
dynan	dinant	NOMcom	masc		sg|pl
dyte	dite	NOMcom	fem		sg
dyte	dité	NOMcom	masc		sg|pl
dyte	tite	NOMcom	fem		sg
dyte	titre	NOMcom	masc		sg|pl
dán	dam	NOMcom	masc		sg|pl
dán	dan	NOMcom	masc		sg|pl
dán	dent	NOMcom	masc		sg|pl
dán	dom	NOMcom	masc		sg|pl
dán	tan	NOMcom	masc		sg|pl
dán	taon	NOMcom	masc		sg|pl
déboutement	déboutement	NOMcom	masc		sg|pl
décembre	décembre	NOMcom	masc		sg|pl
déclairacion	déclaration	NOMcom	fem		sg
défaulte	défaute	NOMcom	fem		sg
défaut	défaut	NOMcom	masc		sg|pl
défence	défense	NOMcom	fem		sg
défense	défense	NOMcom	fem		sg
délay	délai	NOMcom	masc		sg|pl
délibéracion	délibération	NOMcom	fem		sg
délinquans	délinquant	NOMcom	masc		sg|pl
délis	délit	NOMcom	masc		sg|pl
délis	lieu	NOMcom	masc		sg|pl
délis	lis	NOMcom	masc		sg|pl
délis	lit	NOMcom	masc		sg|pl
délivrance	délivrance	NOMcom	fem		sg
département	département	NOMcom	masc		sg|pl
départie	départie	NOMcom	fem		sg
dépopulacion	dépopulation	NOMcom	fem		sg
dépopulacion	population	NOMcom	fem		sg
déservent	servant	NOMcom			
déshonneur	déshonneur	NOMcom	masc		sg|pl
désobéyssance	désobéissance	NOMcom	fem		sg
désobéyssances	désobéissance	NOMcom	fem		pl
désobéyssans	désobéissant	NOMcom	masc		sg|pl
détencion	détention	NOMcom	fem		sg
déu	dessus	NOMcom	masc		sg|pl
déu	dieu	NOMcom	masc		sg|pl
déu	dû	NOMcom	masc		sg|pl
déu	u	NOMcom			
dévocion	dévotion	NOMcom	fem		sg
díte	dite	NOMcom	fem		sg
eaige	âge	NOMcom	masc		sg|pl
eau	eau	NOMcom	fem		sg
eawes	eau	NOMcom	fem		pl
ecce	ache	NOMcom	fem		sg
ecce	arque	NOMcom			
ecce	eque	NOMcom	fem		sg
ecce	esce	NOMcom	fem		sg
ecce	esche	NOMcom	fem		sg
ecce	esse	NOMcom	fem		sg
ecce	excès	NOMcom	masc		sg|pl
ecce	haite	NOMcom	fem		sg
ecce	hecque	NOMcom			
ecce	âge	NOMcom	masc		sg|pl
ecce	échec	NOMcom	masc		sg|pl
ecce	été	NOMcom	masc		sg|pl
ecclesial	ecclésial	NOMcom			
ecclesiastique	ecclésiastique	NOMcom	masc		sg|pl
ecclesiauz	ecclésial	NOMcom			pl-fem|sg-masc|pl-masc
ecclesie	église	NOMcom	fem		sg
ecclésiastiques	ecclésiastique	NOMcom	masc		sg|pl
ecglise	église	NOMcom	fem		sg
ecglises	église	NOMcom	fem		pl
edefiement	édifiement	NOMcom	masc		sg|pl
ediffice	édifice	NOMcom	masc		sg|pl
edification	édification	NOMcom	fem		sg
edifications	édification	NOMcom	fem		pl
edifiement	édifiement	NOMcom	masc		sg|pl
eeps	es	NOMcom	fem		pl
effet	effet	NOMcom	masc		sg|pl
efficace	efficace	NOMcom	fem		sg
efforcement	efforcement	NOMcom	masc		sg|pl
effors	effort	NOMcom	masc		sg|pl
efforz	effort	NOMcom	masc		sg|pl
effrei	effroi	NOMcom	masc		sg|pl
effucion	effusion	NOMcom	fem		sg
effusion	effusion	NOMcom	fem		sg
effusions	effusion	NOMcom	fem		pl
eg	ex	NOMcom	masc		sg|pl
eglesse	éclipse	NOMcom	fem		sg
eglesse	éclisse	NOMcom	fem		sg
eglesse	église	NOMcom	fem		sg
eglisez	église	NOMcom	fem		sg
eglize	église	NOMcom	fem		sg
eglizes	église	NOMcom	fem		pl
eglíse	église	NOMcom	fem		sg
eibe	abbé	NOMcom	masc		sg|pl
eibe	aigue	NOMcom	fem		sg
eibe	aive	NOMcom	masc		sg|pl
eibe	eau	NOMcom	fem		sg
eibe	hièble	NOMcom	masc		sg|pl
eide	aide	NOMcom	fem	eidee	sg
eidre	eidre	NOMcom	masc		sg|pl
eidre	lierre	NOMcom	masc		sg|pl
eietz	aidier	NOMcom	masc		sg|pl
eietz	air	NOMcom			pl-fem|sg-masc|pl-masc
eietz	ajet	NOMcom	masc		sg|pl
eietz	aé	NOMcom	masc		sg|pl
eietz	jet	NOMcom	masc		sg|pl
eietz	oeillet	NOMcom	masc		sg|pl
eiglise	église	NOMcom	fem		sg
eil	oeil	NOMcom	masc	eil	sg|pl
eimery	aymery	NOMcom		eimery	
eines	aine	NOMcom	fem		pl
eir	hoir	NOMcom	masc	eyr	sg|pl
eisil	aisil	NOMcom	masc		sg|pl
elchíe	aillie	NOMcom	fem		sg
ele	aile	NOMcom	fem	éle	sg
eleccion	élection	NOMcom	fem		sg
election	élection	NOMcom	fem		sg
electiun	élection	NOMcom	fem		sg
elemaingne	allemagne	NOMcom	fem		sg
elemainne	allemand	NOMcom			
elemainne	isleman	NOMcom	masc		sg|pl
elemainne	élément	NOMcom	masc		sg|pl
elemaygne	allemagne	NOMcom	fem		sg
elemens	élément	NOMcom	masc		sg|pl
elemenz	élément	NOMcom	masc		sg|pl
eleneos	aile	NOMcom	fem		pl
eleneos	alêne	NOMcom	fem		pl
eleneos	elle	NOMcom	fem		pl
elephans	éléphant	NOMcom	masc		sg|pl
eleuthere	elatère	NOMcom			
elevation	élévation	NOMcom	fem		sg
elez	aile	NOMcom	fem	ellez	sg
elienor	aliéneur	NOMcom	masc		sg|pl
elixir	élixir	NOMcom	masc		sg|pl
embassade	ambassade	NOMcom	fem		sg
embassade	embassade	NOMcom	fem		sg
embassadeur	ambassadeur	NOMcom	masc		sg|pl
embassateurs	ambassadeur	NOMcom	masc		sg|pl
embaxade	ambassade	NOMcom	fem		sg
embrasemens	embrasement	NOMcom	masc		sg|pl
embuche	embûche	NOMcom	fem		sg
embuskemens	embûchement	NOMcom	masc		sg|pl
embussemens	embûchement	NOMcom	masc		sg|pl
emeris	émeri	NOMcom	masc		sg|pl
emery	émeri	NOMcom	masc		sg|pl
emfant	enfant	NOMcom	masc		sg|pl
emfantement	enfantement	NOMcom	masc		sg|pl
emfer	enfant	NOMcom	masc		sg|pl
emfer	enfer	NOMcom	masc		sg|pl
emfluence	influence	NOMcom	fem		sg
empeche	empêche	NOMcom	fem		sg
empechement	empêchement	NOMcom	masc		sg|pl
empedementz	empiétement	NOMcom	masc		sg|pl
empedementz	impédiment	NOMcom	masc		sg|pl
empeerris	empereris	NOMcom	fem		pl
empeirement	empirement	NOMcom	masc		sg|pl
emperador	empereur	NOMcom	masc		sg|pl
empereeurs	empereur	NOMcom	masc		sg|pl
empereour	empereur	NOMcom	masc		sg|pl
empereris	empereris	NOMcom	fem		pl
empereris	emperesse	NOMcom	fem		pl
empereurs	empereur	NOMcom	masc		sg|pl
empereys	empereris	NOMcom	fem		pl
empereÿs	empereris	NOMcom	fem		pl
emperiere	empereur	NOMcom	masc		sg|pl
emperiere	emperière	NOMcom	fem		sg
emperieres	empereur	NOMcom	masc		sg|pl
emperiez	emperier	NOMcom	masc		sg|pl
emperires	empereur	NOMcom	masc		sg|pl
emperires	emperière	NOMcom	fem		pl
emperiz	empereris	NOMcom	fem		sg
emperiz	empire	NOMcom	masc		sg|pl
emperiz	empris	NOMcom	masc		sg|pl
emperour	empereur	NOMcom	masc		sg|pl
emperours	empereur	NOMcom	masc		sg|pl
emperriz	empereris	NOMcom	fem		sg
emperriz	empire	NOMcom	masc		sg|pl
empesche	empêche	NOMcom	fem		sg
empeschemens	empêchement	NOMcom	masc		sg|pl
empeschemenz	empêchement	NOMcom	masc		sg|pl
empiere	empire	NOMcom	masc		sg|pl
empiremens	empirement	NOMcom	masc		sg|pl
empoles	ampoule	NOMcom	fem		pl
empolles	ampoule	NOMcom	fem		pl
empolles	empolie	NOMcom	fem		pl
empolles	empouille	NOMcom	fem		pl
empraintte	empreinte	NOMcom	fem		sg
enbelle	annuel	NOMcom	masc		sg|pl
enbelle	aubel	NOMcom	masc		sg|pl
enbelle	embellie	NOMcom	fem		sg
enbuchez	embûche	NOMcom	fem		sg
encanterres	enchanteur	NOMcom	masc		sg|pl
encarnatiun	incarnation	NOMcom	fem		sg
encens	encens	NOMcom	masc	éncéns	sg|pl
encensers	encenseur	NOMcom	masc		sg|pl
encensers	encensier	NOMcom	masc		sg|pl
encensíers	encensier	NOMcom	masc		sg|pl
encenz	encens	NOMcom	masc		sg|pl
enchanteeur	encanteur	NOMcom	masc		sg|pl
enchanteeur	enchanteur	NOMcom	masc		sg|pl
enchantemenz	enchantement	NOMcom	masc		sg|pl
enchanteresce	enchanteresse	NOMcom	fem		sg
enchanteurs	encanteur	NOMcom	masc		sg|pl
enchanteurs	enchanteur	NOMcom	masc		sg|pl
enchanteür	encanteur	NOMcom	masc		sg|pl
enchanteür	enchanteur	NOMcom	masc		sg|pl
enchartree	enchartré	NOMcom	masc		sg|pl
enciant	enscient	NOMcom	masc		sg|pl
enciant	escient	NOMcom	masc		sg|pl
encient	escient	NOMcom	masc		sg|pl
encles	ange	NOMcom	masc		sg|pl
encles	anglais	NOMcom			pl-fem|sg-masc|pl-masc
encles	angle	NOMcom	masc		sg|pl
encles	anglet	NOMcom	masc		sg|pl
encles	enclos	NOMcom	masc		sg|pl
encles	encre	NOMcom	fem		pl
encloüre	enclouure	NOMcom	fem		sg
enclóistre	encloître	NOMcom	masc		sg|pl
enclóistres	encloître	NOMcom	masc		sg|pl
encombrementz	encombrement	NOMcom	masc		sg|pl
enconne	encan	NOMcom	masc		sg|pl
enconne	engon	NOMcom	masc		sg|pl
enconne	ensoigne	NOMcom	fem		sg
enconne	essoine	NOMcom	fem		sg
enconne	icône	NOMcom	fem		sg
enconnitains	ancônitain	NOMcom	masc		sg|pl
encrei	encresse	NOMcom	masc		sg|pl
encrescement	encroissement	NOMcom	masc		sg|pl
encrescement	engraissement	NOMcom	masc		sg|pl
encuevre	cuevre	NOMcom	masc		sg|pl
encuevre	cuivre	NOMcom	masc		sg|pl
encuntre	encontre	NOMcom	fem	encúntre	sg
encéns	encens	NOMcom	masc		sg|pl
encéns	enchant	NOMcom	masc		sg|pl
encïant	ancien	NOMcom			
encïant	enscient	NOMcom	masc		sg|pl
encïant	escient	NOMcom	masc		sg|pl
endemayn	endemain	NOMcom	masc		sg|pl
endemayn	lendemain	NOMcom	masc		sg|pl
endemein	endemain	NOMcom	masc		sg|pl
endemeyn	endemain	NOMcom	masc		sg|pl
endemeyn	endevin	NOMcom	masc		sg|pl
endemeyn	lendemain	NOMcom	masc		sg|pl
endroitz	endroit	NOMcom	masc		sg|pl
endroyt	endroit	NOMcom	masc		sg|pl
endréit	endroit	NOMcom	masc		sg|pl
enemis	ennemi	NOMcom	masc	énemís	sg|pl
enemistez	ennemitié	NOMcom	fem		sg
enerbemenz	enherbement	NOMcom	masc		sg|pl
enerbemenz	énervement	NOMcom	masc		sg|pl
enfan	enfant	NOMcom	masc		sg|pl
enfancelle	enfancelle	NOMcom	fem		sg
enfancellette	enfance	NOMcom	fem		sg
enfancellette	enfancelle	NOMcom	fem		sg
enfanche	enfance	NOMcom	fem		sg
enfantilz	enfanteau	NOMcom	masc		sg|pl
enfanton	enfanton	NOMcom	masc		sg|pl
enfants	enfant	NOMcom	masc		sg|pl
enfantz	enfant	NOMcom	masc		sg|pl
enfanzon	enfançon	NOMcom	masc		sg|pl
enfanzons	enfançon	NOMcom	masc		sg|pl
enfauntz	enfant	NOMcom	masc		sg|pl
enfauntz	infant	NOMcom	masc		sg|pl
enfens	enfant	NOMcom	masc		sg|pl
enfermeteit	enfermeté	NOMcom	fem		sg
enfermeteit	enferté	NOMcom	fem		sg
enfermeteit	infirmité	NOMcom	fem		sg
enffans	enfant	NOMcom	masc		sg|pl
enffant	enfant	NOMcom	masc		sg|pl
enffens	enfant	NOMcom	masc		sg|pl
enflance	enflance	NOMcom	masc		sg|pl
enfrainctes	enfreinte	NOMcom	fem		pl
engagemens	engagement	NOMcom	masc		sg|pl
engaingne	engaigne	NOMcom	fem		sg
engendreüre	engendrure	NOMcom	fem		sg
engenrement	engendrement	NOMcom	masc		sg|pl
enghien	engin	NOMcom	masc	enghien	sg|pl
engieng	engin	NOMcom	masc		sg|pl
engignoux	engigneux	NOMcom			pl-fem|sg-masc|pl-masc
engineor	engigneur	NOMcom	masc		sg|pl
engingnos	engigneux	NOMcom			pl-fem|sg-masc|pl-masc
enginz	engin	NOMcom	masc		sg|pl
engles	angle	NOMcom	masc		sg|pl
engleys	anglais	NOMcom			pl-fem|sg-masc|pl-masc
englure	enclouure	NOMcom	fem		sg
engoisse	angoisse	NOMcom	fem		sg
engravure	engravure	NOMcom	fem	engravúre	sg
engyn	engin	NOMcom	masc		sg|pl
engyns	engin	NOMcom	masc		sg|pl
enhel	agneau	NOMcom	masc		sg|pl
enhel	anneau	NOMcom	masc		sg|pl
enhel	enhan	NOMcom	masc		sg|pl
enhortemens	enhortement	NOMcom	masc		sg|pl
enimys	ennemi	NOMcom	masc		sg|pl
enlacemenz	enlacement	NOMcom	masc		sg|pl
ennemie	ennemi	NOMcom	masc		sg|pl
ennemiz	ennemi	NOMcom	masc		sg|pl
ennemy	ennemi	NOMcom	masc		sg|pl
ennemye	ennemi	NOMcom	masc		sg|pl
ennemys	ennemi	NOMcom	masc		sg|pl
ennemyz	ennemi	NOMcom	masc		sg|pl
ennors	enhort	NOMcom	masc		sg|pl
ennour	honneur	NOMcom	masc		sg|pl
ennui	ennui	NOMcom	masc	énnúi	sg|pl
ennui	enui	NOMcom	masc	énnúi	sg|pl
ennuis	ennui	NOMcom	masc		sg|pl
ennunciaciun	annonciation	NOMcom	fem		sg
ennunciaciun	énonciation	NOMcom	fem		sg
ennuy	ennui	NOMcom	masc		sg|pl
enpechementz	empêchement	NOMcom	masc		sg|pl
enpereor	empereur	NOMcom	masc		sg|pl
enpirement	empirement	NOMcom	masc		sg|pl
enpreu	empreu	NOMcom	masc		sg|pl
enquereors	enquéreur	NOMcom	masc		sg|pl
enquesteurs	enquêteur	NOMcom	masc		sg|pl
enroullure	enrouillure	NOMcom	fem		sg
ensaignemens	enseignement	NOMcom	masc		sg|pl
ensaingnement	enseignement	NOMcom	masc		sg|pl
ensegnemens	enseignement	NOMcom	masc		sg|pl
enseignemens	enseignement	NOMcom	masc		sg|pl
enseignementz	enseignement	NOMcom	masc		sg|pl
enseignes	enseigne	NOMcom	fem	enséignes	pl
enseigneur	enseigneur	NOMcom	masc		sg|pl
enseingnemens	enseignement	NOMcom	masc		sg|pl
enseingnement	enseignement	NOMcom	masc		sg|pl
enseingnes	enseigne	NOMcom	fem		pl
ensengemenz	encensement	NOMcom	masc		sg|pl
ensengemenz	enseignement	NOMcom	masc		sg|pl
ensenges	enseigne	NOMcom	fem		pl
ensengne	enseigne	NOMcom	fem		sg
ensengnemens	enseignement	NOMcom	masc		sg|pl
ensengnement	enseignement	NOMcom	masc		sg|pl
enseígne	enseigne	NOMcom	fem		sg
ensient	enscient	NOMcom	masc		sg|pl
ensient	escient	NOMcom	masc		sg|pl
ensiwors	ensuiveur	NOMcom	masc		sg|pl
entablure	entablure	NOMcom	fem		sg
entailleures	entaillure	NOMcom	fem		pl
entante	entente	NOMcom	fem		sg
entencioun	entention	NOMcom	fem		sg
entenciun	entention	NOMcom	fem		sg
entendemens	entendement	NOMcom	masc		sg|pl
entendiveté	entendiveté	NOMcom	fem		sg
entent	entent	NOMcom	masc	éntént	sg|pl
entention	entention	NOMcom	fem		sg
entençon	entention	NOMcom	fem		sg
entençon	intention	NOMcom	fem		sg
entortillure	entortillure	NOMcom	fem		sg
entr'ax	anthrax	NOMcom	masc		sg|pl
entr'ax	entrait	NOMcom	masc		sg|pl
entrailes	entrailles	NOMcom	fem		pl
entreie	entrée	NOMcom	fem		sg
entreies	entrait	NOMcom	masc		sg|pl
entreies	entrée	NOMcom	fem		pl
entrise	enteur	NOMcom	masc		sg|pl
entrée	entrée	NOMcom	fem		sg
entáille	entaille	NOMcom	fem		sg
enui	ennui	NOMcom	masc	énnúi	sg|pl
enui	enui	NOMcom	masc	énnúi	sg|pl
enunctiun	enonction	NOMcom	fem		sg
enunctiun	inonction	NOMcom	fem		sg
enur	honneur	NOMcom	masc		sg|pl
enurance	honorance	NOMcom	fem		sg
enurs	honneur	NOMcom	masc		sg|pl
envangille	évangile	NOMcom	masc		sg|pl
envaye	envahie	NOMcom	fem		sg
envaïssement	envahissement	NOMcom	masc		sg|pl
enveisure	envoisure	NOMcom	fem		sg
environ	environ	NOMcom	masc	envyron	sg|pl
envoiseüre	envoisure	NOMcom	fem		sg
envolupure	enveloppure	NOMcom	fem		sg
envolupures	enveloppure	NOMcom	fem		pl
envolupuresce	envelopperesse	NOMcom	fem		sg
envye	envie	NOMcom	fem		sg
envyes	envie	NOMcom	fem		pl
envyron	environ	NOMcom	masc	envyron	sg|pl
envyrone	environ	NOMcom	masc		sg|pl
envyrons	environ	NOMcom	masc		sg|pl
envérs	envers	NOMcom	masc		sg|pl
epactë	épacte	NOMcom	fem		sg
epaules	épaule	NOMcom	fem		pl
epistele	épître	NOMcom	fem		sg
epistolarum	épistolaire	NOMcom	masc		sg|pl
epitaife	épitaphe	NOMcom	masc		sg|pl
epitre	épître	NOMcom	fem		sg
epprentice	apprentisse	NOMcom	fem		sg
epsa	es	NOMcom	masc		sg|pl
eque	eque	NOMcom	fem		sg
equices	équites	NOMcom	masc		sg|pl
equices	équité	NOMcom	fem		pl
equiers	écuyer	NOMcom	masc		sg|pl
equinecial	équinoxial	NOMcom	masc		sg|pl
equinoctium	équinoxion	NOMcom	fem		sg
equinoctïun	équinoxion	NOMcom	fem		sg
equinoctïuns	équinoxion	NOMcom	fem		pl
equivocacion	équivocation	NOMcom	fem		sg
erbette	herbette	NOMcom	fem		sg
ercevesques	archevêque	NOMcom	masc		sg|pl
eripe	arrache	NOMcom	fem		sg
eripe	arroche	NOMcom	fem		sg
eritaige	héritage	NOMcom	masc		sg|pl
eritet	hérité	NOMcom	masc		sg|pl
ermitte	ermite	NOMcom	masc		sg|pl
erraine	air	NOMcom			
erraine	airain	NOMcom	masc		sg|pl
erraine	araigne	NOMcom	fem		sg
erraine	araine	NOMcom	fem		sg
erraine	areine	NOMcom	fem		sg
erraine	heraine	NOMcom	fem		sg
erraine	hoir	NOMcom	masc		sg|pl
erreur	erreur	NOMcom	masc		sg|pl
erreurs	erreur	NOMcom	masc		sg|pl
errour	erreur	NOMcom	masc		sg|pl
errure	arëure	NOMcom	fem		sg
errure	errure	NOMcom	fem		sg
erudition	érudition	NOMcom	fem		sg
esample	exemple	NOMcom	masc		sg|pl
esart	essart	NOMcom	masc		sg|pl
esbas	ébat	NOMcom	masc		sg|pl
esbatemens	ébattement	NOMcom	masc		sg|pl
esbaudissemens	ébaudisement	NOMcom	masc		sg|pl
esbayse	esbai	NOMcom	masc		sg|pl
esbayse	ébat	NOMcom	masc		sg|pl
escaitreus	escadre	NOMcom	fem		pl
escaitreus	scote	NOMcom	fem		pl
escaitreus	échoite	NOMcom	fem		pl
escallate	écarlate	NOMcom	fem		sg
escalles	échelle	NOMcom	fem		pl
escaloingne	échalogne	NOMcom	fem		sg
escarmouche	escarmouche	NOMcom	fem		sg
escarmouches	escarmouche	NOMcom	fem		pl
escarmoucheurs	escarmoucheur	NOMcom	masc		sg|pl
escarn	escharn	NOMcom	masc		sg|pl
eschafaux	échafaud	NOMcom	masc		sg|pl
eschaffault	échafaud	NOMcom	masc		sg|pl
eschaie	caie	NOMcom	fem		sg
eschaie	escaie	NOMcom	fem		sg
eschaie	eschief	NOMcom	masc		sg|pl
eschaie	essaie	NOMcom	fem		sg
eschaie	écaille	NOMcom	fem		sg
eschaie	échec	NOMcom	masc		sg|pl
eschapeillon	échappeillon	NOMcom	masc		sg|pl
escharboucle	escarboucle	NOMcom			
eschauguette	échauguette	NOMcom	masc		sg|pl
escheances	échéance	NOMcom	fem		pl
eschecker	échiquier	NOMcom	masc		sg|pl
eschecz	échec	NOMcom	masc		sg|pl
eschekier	échiquier	NOMcom	masc		sg|pl
eschelguaite	échauguette	NOMcom	masc		sg|pl
eschelle	échelle	NOMcom	fem		sg
eschellement	échellement	NOMcom	masc		sg|pl
eschelles	eschelle	NOMcom	fem		pl
eschelles	échelle	NOMcom	fem		pl
eschelleurs	écheleur	NOMcom	masc		sg|pl
eschellons	échelon	NOMcom	masc		sg|pl
eschernissemenz	escharnissement	NOMcom	masc		sg|pl
eschevement	eschevement	NOMcom	masc		sg|pl
eschevement	esquivement	NOMcom	masc		sg|pl
eschielle	eschelle	NOMcom	fem		sg
eschielle	échelle	NOMcom	fem		sg
eschiellement	échellement	NOMcom	masc		sg|pl
eschielles	eschelle	NOMcom	fem		pl
eschielles	échelle	NOMcom	fem		pl
eschielleurs	écheleur	NOMcom	masc		sg|pl
eschyne	cygne	NOMcom	masc		sg|pl
