	prefixe	word	root	ofr_root_form	ofr_root_lemma	ofr_root_pos	lemma_def
2310	par	partons	tons	tons	tuer___760388__1__1	v	_
2311	par	partue	tue	tue	tuen___198__1	adj	_
2312	par	partum	tum	tum	tumer___60390__1__1	v	partir
2313	par	parures	ures	ures	urer___60421__1__1	v	_
2314	par	parvenra	venra	venra	venir___60461__1__3	v	parvenir
2315	par	parvenu	venu	venu	venir___60461__1__3	v	parvenir
2316	par	parvers	vers	vers	verser___65092__1__1	v	_
2317	par	parverse	verse	verse	verser___65092__1__1	v	perverser
2318	par	parvient	vient	vient	venir___60461__1__3	v	_
2319	par	parvindrent	vindrent	vindrent	venir___60461__1__3	v	parvenir
2320	par	parvint	vint	vint	vignier___78907__1__1	v	_
2321	por	porcacha	cacha	cacha	cachier___748962__1__1	v	_
2322	por	porchasa	chasa	chasa	chasier___749286__1__1	v	pourchasser
2323	por	porciax	ciax	ciax	ciax___99999__1	nc	pourceau
2324	por	porcien	cien	cien	cien___99999__1	nc	porceint
2325	por	porfandent	fandent	fandent	fandre___754548__1__1	v	pourfendre
2326	por	poroffri	offri	offri	offrir___756894__1__1	v	_
2327	por	porpanent	panent	panent	paner___757060__1__1	v	pourprendre
2328	por	porpanent	panent	panent	paner___757060__1__1	v	pourpendre
2329	por	porprisent	prisent	prisent	prisier___57705__2__1	v	_
2330	por	porqoi	qoi	qoi	coi___1335__1	adj	_
2331	por	porrais	rais	rais	raiier___57959__1__1	v	pouvoir
2332	por	porrecte	recte	recte	recte___43120__1	nc	porette
2333	por	porrecte	recte	recte	recte___43120__1	nc	poudrette
2334	por	porrecte	recte	recte	recte___43120__1	nc	poirette
2335	por	porroi	roi	roi	roiier___64398__1__1	v	pouvoir
2336	por	porseut	seut	seut	seut___999999__1__1	v	poursuivre
2337	por	portante	tante	tante	tant___9562__1	adv	_
2338	por	portanz	tanz	tanz	tandre___60039__1__1	v	_
2339	por	porteit	teit	teit	teit___47840__1	nc	_
2340	por	portot	tot	tot	tot___49426__1	nc	_
2341	por	portout	tout	tout	toiller___60155__1__1	v	_
2342	por	porturs	turs	turs	tor___49080__1	nc	porteur
2343	por	porturs	turs	turs	tor___49080__1	nc	porture
2344	por	porturs	turs	turs	tor___49080__1	nc	pourtour
2345	por	porturs	turs	turs	tor___49080__1	nc	portail
2346	por	porturs	turs	turs	tor___49080__1	nc	porter
2347	por	porturs	turs	turs	tor___49080__1	nc	portoir
2348	pour	pourcel	cel	cel	celer___749134__1__1	v	_
2349	pour	pourceler	celer	celer	celer___749134__1__1	v	pourceler
2350	pour	pourchaca	chaca	chaca	chacer___749182__1__1	v	pourchasser
2351	pour	pourchaça	chaça	chaça	chacier___749184__1__1	v	_
2352	pour	pourchaçast	chaçast	chaçast	chacier___749184__1__1	v	pourchasser
2353	pour	pourchace	chace	chace	chacier___749184__1__1	v	_
2354	pour	pourchacé	chacé	chacé	chacer___749182__1__1	v	pourchasser
2355	pour	pourchacent	chacent	chacent	chacier___749184__1__1	v	pourchasser
2356	pour	pourchacer	chacer	chacer	chacer___749182__1__1	v	pourchasser
2357	pour	pourchacera	chacera	chacera	chacier___749184__1__1	v	pourchasser
2358	pour	pourchacié	chacié	chacié	chacier___749184__1__1	v	pourchasser
2359	pour	pourchaciez	chaciez	chaciez	chaciez___999999__1__1	v	pourchasser
2360	pour	pourchas	chas	chas	chassier___749287__1__1	v	_
2361	pour	pourchassa	chassa	chassa	chassier___749287__1__1	v	pourchasser
2362	pour	pourchassant	chassant	chassant	chassier___749287__1__1	v	pourchasser
2363	pour	pourchasse	chasse	chasse	chassier___749287__1__1	v	pourchasser
2364	pour	pourchassé	chassé	chassé	chassé___999999__1__1	v	pourchasser
2365	pour	pourchasser	chasser	chasser	chasser___99999__1__1	v	pourchasser
2366	pour	pourchasses	chasses	chasses	chassier___749287__1__1	v	pourchasser
2367	pour	pourchaz	chaz	chaz	chater___749295__1__1	v	_
2368	pour	pourent	ent	ent	enter___753089__1__1	v	_
2369	pour	pourfendi	fendi	fendi	fendre___754605__1__1	v	pourfendre
2370	pour	pourfile	file	file	filer___754649__1__1	v	pourfiler
2371	pour	pourfis	fis	fis	fere___754611__1__4	v	pourfaire
2372	pour	pourfit	fit	fit	faire___754531__1__3	v	_
2373	pour	pourleu	leu	leu	lever___756244__1__1	v	pourlire
2374	pour	pourlire	lire	lire	lire___756260__1__1	v	pourlire
2375	pour	pourloigne	loigne	loigne	loigne___30923__1	nc	proloigne
2376	pour	pourmena	mena	mena	mener___756517__1__1	v	pourmener
2377	pour	pourmena	mena	mena	mener___756517__1__1	v	promener
2378	pour	pourmenee	menee	menee	menee___999999__1__1	v	pourmener
2379	pour	pouront	ont	ont	onter___87009__1__1	v	pouvoir
2380	pour	pourparlee	parlee	parlee	parlee___999999__1__1	v	pourparler
2381	pour	pourpencerent	pencerent	pencerent	pencer___57317__1__1	v	pourpenser
2382	pour	pourpensé	pensé	pensé	pensé___999999__1__1	v	porpanser
2383	pour	pourpensé	pensé	pensé	pensé___999999__1__1	v	pourpenser
2384	pour	pourpensee	pensee	pensee	pensee___999999__1__1	v	pourpenser
2385	pour	pourpenser	penser	penser	penser___99999__1	nc	_
2386	pour	pourpoins	poins	poins	poindre___57495__1__1	v	_
